x/d,y/d,Cfr,Cfv
0.5,1.055,-0.03313289,0.304873069
0.5,1.05525,-0.03401684,0.303169556
0.5,1.055375,-0.034105179,0.30317129
0.5,1.0555,-0.0340498,0.302431948
0.5,1.055625,-0.03397443,0.302438775
0.5,1.055875,-0.036074882,0.305630473
0.5,1.056,-0.036261299,0.305355076
0.5,1.056125,-0.034422339,0.303817921
0.5,1.056375,-0.031005368,0.300643433
0.5,1.0565,-0.028767048,0.296442162
0.5,1.056625,-0.02813297,0.293049143
0.5,1.05675,-0.029750677,0.28793698
0.5,1.057,-0.03198033,0.2861134
0.5,1.057125,-0.031895631,0.286075513
0.5,1.05725,-0.031306067,0.283422528
0.5,1.057375,-0.029842668,0.282640118
0.5,1.057625,-0.0287781,0.281935363
0.5,1.05775,-0.02902425,0.279772731
0.5,1.057875,-0.029152137,0.277697366
0.5,1.058125,-0.02948618,0.272831962
0.5,1.05825,-0.02939153,0.271676942
0.5,1.058375,-0.029115662,0.272379784
0.5,1.0585,-0.029025435,0.273079586
0.5,1.05875,-0.029129074,0.273074239
0.5,1.058875,-0.029370038,0.272696592
0.5,1.059,-0.029620846,0.272325159
0.5,1.059125,-0.030019172,0.272327546
0.5,1.059375,-0.032184792,0.273061201
0.5,1.0595,-0.033986197,0.274208504
0.5,1.059625,-0.036251059,0.275723536
0.5,1.059875,-0.041815232,0.2791029
0.5,1.06,-0.043888987,0.279436672
0.5,1.060125,-0.045500118,0.280659444
0.5,1.06025,-0.046663627,0.28313762
0.5,1.0605,-0.046539008,0.288680422
0.5,1.060625,-0.044936468,0.291380141
0.5,1.06075,-0.04281309,0.293864381
0.5,1.060875,-0.040729967,0.295311676
0.5,1.061125,-0.036618523,0.296215938
0.5,1.06125,-0.035059539,0.300290986
0.5,1.061375,-0.034285264,0.301967453
0.5,1.061625,-0.034322751,0.300140191
0.5,1.06175,-0.03423963,0.299603629
0.5,1.061875,-0.034025364,0.299016531
0.5,1.062,-0.033423205,0.297969188
0.5,1.06225,-0.031064454,0.296620734
0.5,1.062375,-0.029641976,0.297105034
0.5,1.0625,-0.027965366,0.298120926
0.5,1.062625,-0.02638722,0.297503726
0.5,1.062875,-0.024147004,0.291497178
0.5,1.063,-0.023506519,0.287904843
0.5,1.063125,-0.023701516,0.283977963
0.5,1.063375,-0.026472675,0.276601183
0.5,1.0635,-0.027524501,0.274965515
0.5,1.063625,-0.028172252,0.274449603
0.5,1.06375,-0.028445709,0.273404148
0.5,1.064,-0.027751155,0.269705172
0.5,1.064125,-0.02758697,0.271207423
0.5,1.06425,-0.027523328,0.272827098
0.5,1.064375,-0.027605556,0.272354509
0.5,1.064625,-0.027662259,0.272900614
0.5,1.06475,-0.027935791,0.273390147
0.5,1.064875,-0.028316242,0.27320649
0.5,1.065125,-0.028923113,0.272363025
0.5,1.06525,-0.029155449,0.272242351
0.5,1.065375,-0.029263494,0.272162023
0.5,1.0655,-0.029608527,0.272335153
0.5,1.06575,-0.030717312,0.273251363
0.5,1.065875,-0.030899209,0.273535722
0.5,1.066,-0.030822605,0.273611805
0.5,1.066125,-0.030548343,0.273506
0.5,1.066375,-0.029897372,0.272851509
0.5,1.0665,-0.029771771,0.272427078
0.5,1.066625,-0.029952245,0.272174243
0.5,1.066875,-0.031409437,0.271443671
0.5,1.067,-0.03262219,0.271338477
0.5,1.067125,-0.03423172,0.272248037
0.5,1.06725,-0.035950733,0.273684262
0.5,1.0675,-0.037646936,0.276717627
0.5,1.067625,-0.037023186,0.276914908
0.5,1.06775,-0.037007859,0.246098978
0.5,1.067875,-0.035814759,0.245177244
0.5,1.068125,-0.032944709,0.268391405
0.5,1.06825,-0.032120788,0.268118348
0.5,1.068375,-0.031706814,0.265055823
0.5,1.068625,-0.030515153,0.261251047
0.5,1.06875,-0.029653664,0.260263308
0.5,1.068875,-0.029027007,0.259357702
0.5,1.069,-0.026291387,0.260453922
0.5,1.06925,-0.027581652,0.26114955
0.5,1.069375,-0.029655755,0.261644549
0.5,1.0695,-0.031206965,0.261952054
0.5,1.06975,-0.033206895,0.261261099
0.5,1.069875,-0.034210144,0.261118048
0.5,1.07,-0.035317965,0.261329381
0.5,1.070125,-0.036698713,0.262310316
0.5,1.070375,-0.039820085,0.265539869
0.5,1.0705,-0.040896077,0.267888382
0.5,1.070625,-0.041242249,0.270560774
0.5,1.07075,-0.040624491,0.273263435
0.5,1.071,-0.036956114,0.275563194
0.5,1.071125,-0.033437383,0.275613555
0.5,1.07125,-0.029871058,0.275249899
0.5,1.0715,-0.025967733,0.278416298
0.5,1.071625,-0.025714559,0.273032214
0.5,1.07175,-0.026611495,0.264900732
0.5,1.071875,-0.027092498,0.260558818
0.5,1.072125,-0.026248915,0.261073473
0.5,1.07225,-0.024992592,0.260069729
0.5,1.072375,-0.024330861,0.256640109
0.5,1.0725,-0.024773104,0.254230421
0.5,1.07275,-0.026208629,0.256557872
0.5,1.072875,-0.027441063,0.257145844
0.5,1.073,-0.028539598,0.25790053
0.5,1.07325,-0.030903746,0.259661095
0.5,1.073375,-0.032536318,0.259929091
0.5,1.0735,-0.034445107,0.260562869
0.5,1.073625,-0.036505091,0.261429525
0.5,1.073875,-0.041040042,0.263178871
0.5,1.074,-0.043255831,0.265030347
0.5,1.074125,-0.045430819,0.267296332
0.5,1.07425,-0.046982866,0.269975946
0.5,1.0745,-0.046497763,0.275972813
0.5,1.074625,-0.044399617,0.278634675
0.5,1.07475,-0.042051055,0.280688016
0.5,1.075,-0.037030926,0.281779873
0.5,1.075125,-0.034921749,0.283419514
0.5,1.07525,-0.033441491,0.284216284
0.5,1.075375,-0.031979108,0.282908241
0.5,1.075625,-0.030240968,0.27953454
0.5,1.07575,-0.030250713,0.277813943
0.5,1.075875,-0.030554478,0.276335351
0.5,1.076,-0.031457814,0.274704256
0.5,1.07625,-0.033528507,0.271007315
0.5,1.076375,-0.034410645,0.270121614
0.5,1.0765,-0.034768656,0.27005919
0.5,1.07675,-0.036264057,0.271208562
0.5,1.076875,-0.035834866,0.272369174
0.5,1.077,-0.035223048,0.27407597
0.5,1.077125,-0.035037535,0.274929393
0.5,1.077375,-0.035290361,0.279117135
0.5,1.0775,-0.034958316,0.280463418
0.5,1.077625,-0.034708603,0.280285423
0.5,1.07775,-0.034806314,0.27946648
0.5,1.078,-0.035624961,0.278673054
0.5,1.078125,-0.035798531,0.279040185
0.5,1.07825,-0.035095582,0.279806502
0.5,1.0785,-0.032135535,0.279817844
0.5,1.078625,-0.030726759,0.278377192
0.5,1.07875,-0.029449817,0.27593196
0.5,1.078875,-0.027629965,0.272591803
0.5,1.079125,-0.0260062,0.262169263
0.5,1.07925,-0.027249001,0.259068254
0.5,1.079375,-0.027936678,0.259824791
0.5,1.0795,-0.028189937,0.259277167
0.5,1.07975,-0.027842121,0.257591669
0.5,1.079875,-0.027471161,0.258423573
0.5,1.08,-0.02703116,0.257777785
0.5,1.08025,-0.026765181,0.25565023
0.5,1.080375,-0.02703553,0.255777645
0.5,1.0805,-0.027396819,0.256238202
0.5,1.080625,-0.027841833,0.256607656
0.5,1.080875,-0.028641116,0.257107121
0.5,1.081,-0.02936084,0.257502052
0.5,1.081125,-0.030066587,0.257813079
0.5,1.08125,-0.030646013,0.257774142
0.5,1.0815,-0.031542541,0.257912247
0.5,1.081625,-0.031926566,0.258012178
0.5,1.08175,-0.032499659,0.258389967
0.5,1.082,-0.033731024,0.25987208
0.5,1.082125,-0.034212367,0.260386226
0.5,1.08225,-0.034502732,0.260543202
0.5,1.082375,-0.034714047,0.260716432
0.5,1.082625,-0.035147481,0.261175625
0.5,1.08275,-0.035211043,0.261591798
0.5,1.082875,-0.035286207,0.261824231
0.5,1.083,-0.035449227,0.262223637
0.5,1.08325,-0.036090367,0.263715227
0.5,1.083375,-0.036242406,0.264666048
0.5,1.0835,-0.036340356,0.265655605
0.5,1.08375,-0.036631128,0.268452668
0.5,1.083875,-0.036748715,0.269621243
0.5,1.084,-0.037079939,0.273881815
0.5,1.084125,-0.037485393,0.274931297
0.5,1.084375,-0.035960227,0.271300901
0.5,1.0845,-0.035390648,0.27220608
0.5,1.084625,-0.03494542,0.274332919
0.5,1.084875,-0.03432504,0.277846112
0.5,1.085,-0.033864094,0.277015675
0.5,1.085125,-0.033019953,0.276279072
0.5,1.08525,-0.031017629,0.276037151
0.5,1.0855,-0.025140499,0.276751001
0.5,1.085625,-0.023129193,0.273045479
0.5,1.08575,-0.023101161,0.265070635
0.5,1.085875,-0.024135193,0.258793736
0.5,1.086125,-0.024877787,0.255728152
0.5,1.08625,-0.024502016,0.255154971
0.5,1.086375,-0.024139345,0.255435694
0.5,1.086625,-0.024674381,0.253566707
0.5,1.08675,-0.024992704,0.253422816
0.5,1.086875,-0.025771944,0.25295004
0.5,1.087,-0.026667158,0.251313981
0.5,1.08725,-0.02890638,0.253667112
0.5,1.087375,-0.028421608,0.253564368
0.5,1.0875,-0.027417937,0.253226584
0.5,1.087625,-0.026579411,0.253069749
0.5,1.087875,-0.02739381,0.251128175
0.5,1.088,-0.0280388,0.25097634
0.5,1.088125,-0.028714962,0.251151182
0.5,1.088375,-0.031122352,0.252824866
0.5,1.0885,-0.032598155,0.25358423
0.5,1.088625,-0.034177198,0.254468267
0.5,1.08875,-0.035934432,0.255694254
0.5,1.089,-0.040106186,0.259221137
0.5,1.089125,-0.041597621,0.261393502
0.5,1.08925,-0.041772313,0.263492322
0.5,1.089375,-0.041286128,0.266158361
0.5,1.089625,-0.039316941,0.271661304
0.5,1.08975,-0.038382771,0.272899019
0.5,1.089875,-0.037492154,0.274567338
0.5,1.090125,-0.035310748,0.278976024
0.5,1.09025,-0.034244407,0.279446007
0.5,1.090375,-0.033175628,0.279593006
0.5,1.0905,-0.032143098,0.279070477
0.5,1.09075,-0.030469747,0.277977298
0.5,1.090875,-0.029727117,0.278510659
0.5,1.091,-0.028788329,0.279173098
0.5,1.091125,-0.027918285,0.280147274
0.5,1.091375,-0.025849552,0.279656082
0.5,1.0915,-0.023849033,0.278499822
0.5,1.091625,-0.022956978,0.273767866
0.5,1.091875,-0.023609694,0.264003114
0.5,1.092,-0.025005164,0.261010643
0.5,1.092125,-0.026398086,0.258770649
0.5,1.09225,-0.027399031,0.257985446
0.5,1.0925,-0.02784668,0.259719395
0.5,1.092625,-0.027108636,0.259543699
0.5,1.09275,-0.025969025,0.257094796
0.5,1.092875,-0.025019096,0.254354507
0.5,1.093125,-0.024523962,0.254958486
0.5,1.09325,-0.025068574,0.253350308
0.5,1.093375,-0.025746659,0.250108956
0.5,1.093625,-0.026370107,0.248852312
0.5,1.09375,-0.02654967,0.251005469
0.5,1.093875,-0.027039503,0.252437236
0.5,1.094,-0.02798795,0.253216313
0.5,1.09425,-0.030394197,0.253422901
0.5,1.094375,-0.031505134,0.254337063
0.5,1.0945,-0.032617211,0.255261508
0.5,1.094625,-0.033559372,0.256255085
0.5,1.094875,-0.035322838,0.257948703
0.5,1.095,-0.035957878,0.25905325
0.5,1.095125,-0.036574554,0.25983321
0.5,1.095375,-0.038084784,0.261352143
0.5,1.0955,-0.039128725,0.262878889
0.5,1.095625,-0.039942583,0.264186225
0.5,1.09575,-0.040531501,0.265341487
0.5,1.096,-0.039713826,0.270115758
0.5,1.096125,-0.038710648,0.272927536
0.5,1.09625,-0.037638401,0.273752907
0.5,1.096375,-0.036207155,0.275022107
0.5,1.096625,-0.032960529,0.275238009
0.5,1.09675,-0.031144041,0.275374281
0.5,1.096875,-0.028933106,0.276286586
0.5,1.097125,-0.025249061,0.274427452
0.5,1.09725,-0.023793398,0.273006853
0.5,1.097375,-0.022914702,0.268236222
0.5,1.0975,-0.022763766,0.260555945
0.5,1.09775,-0.025760835,0.251315028
0.5,1.097875,-0.02748506,0.247706065
0.5,1.098,-0.027920514,0.248219574
0.5,1.09825,-0.026218761,0.252476541
0.5,1.098375,-0.025350811,0.253040922
0.5,1.0985,-0.02467147,0.251644858
0.5,1.098625,-0.023926307,0.249976553
0.5,1.098875,-0.02377205,0.247514289
0.5,1.099,-0.023938856,0.247880301
0.5,1.099125,-0.025491414,0.248177877
0.5,1.09925,-0.027961258,0.247911635
0.5,1.0995,-0.031702351,0.250413114
0.5,1.099625,-0.033337264,0.252790377
0.5,1.09975,-0.035106097,0.253792565
0.5,1.1,-0.038671816,0.256102838
0.5,1.100125,-0.040521417,0.258046161
0.5,1.10025,-0.038693207,0.253103293
0.5,1.100375,-0.038853517,0.255958873
0.5,1.100625,-0.041375717,0.265477286
0.5,1.10075,-0.040789358,0.26771879
0.5,1.100875,-0.039153526,0.269675917
0.5,1.101,-0.037003765,0.271002721
0.5,1.10125,-0.033079528,0.276159728
0.5,1.101375,-0.031135737,0.281611983
0.5,1.1015,-0.029698017,0.282419167
0.5,1.10175,-0.028730801,0.276950319
0.5,1.101875,-0.028229601,0.276564236
0.5,1.102,-0.02817304,0.27617771
0.5,1.102125,-0.029369706,0.275327445
0.5,1.102375,-0.0309177,0.269022519
0.5,1.1025,-0.031383389,0.265637465
0.5,1.102625,-0.031440969,0.264205538
0.5,1.10275,-0.03356481,0.261569094
0.5,1.103,-0.030320575,0.26716814
0.5,1.103125,-0.027392555,0.271088106
0.5,1.10325,-0.025258306,0.272738424
0.5,1.1035,-0.022332263,0.267748192
0.5,1.103625,-0.021622166,0.263195911
0.5,1.10375,-0.021948145,0.258544961
0.5,1.103875,-0.02356888,0.255506055
0.5,1.104125,-0.026656628,0.252352614
0.5,1.10425,-0.026802595,0.250632905
0.5,1.104375,-0.026324855,0.248579121
0.5,1.1045,-0.025645302,0.247170584
0.5,1.10475,-0.024345951,0.245631519
0.5,1.104875,-0.024042369,0.245113476
0.5,1.105,-0.024091014,0.244900452
0.5,1.10525,-0.023943013,0.245006554
0.5,1.105375,-0.023967,0.244584382
0.5,1.1055,-0.024040341,0.243861563
0.5,1.105625,-0.024119065,0.243414107
0.5,1.105875,-0.024389351,0.243281227
0.5,1.106,-0.024670253,0.243446352
0.5,1.106125,-0.024979191,0.243473248
0.5,1.10625,-0.025142276,0.243325779
0.5,1.1065,-0.025430171,0.243067659
0.5,1.106625,-0.025715498,0.243152897
0.5,1.10675,-0.026078637,0.243047463
0.5,1.107,-0.026723401,0.242657535
0.5,1.107125,-0.027190909,0.242776394
0.5,1.10725,-0.027916401,0.243232906
0.5,1.107375,-0.028763774,0.243699073
0.5,1.107625,-0.030555807,0.243135733
0.5,1.10775,-0.032002786,0.243861359
0.5,1.107875,-0.033624984,0.244863655
0.5,1.108,-0.035266987,0.246071554
0.5,1.10825,-0.037406579,0.249812388
0.5,1.108375,-0.037391829,0.25170535
0.5,1.1085,-0.036643611,0.253243852
0.5,1.10875,-0.03360466,0.254346647
0.5,1.108875,-0.032202985,0.253677845
0.5,1.109,-0.030714213,0.252865282
0.5,1.109125,-0.029073009,0.251249861
0.5,1.109375,-0.027099828,0.247114225
0.5,1.1095,-0.026513871,0.246011377
0.5,1.109625,-0.025589077,0.245217404
0.5,1.10975,-0.024279243,0.24552716
0.5,1.11,-0.022588351,0.243964616
0.5,1.110125,-0.022210417,0.242493078
0.5,1.11025,-0.022336074,0.241343239
0.5,1.1105,-0.024974399,0.240150764
0.5,1.110625,-0.027119521,0.240563362
0.5,1.11075,-0.029465758,0.241519443
0.5,1.110875,-0.032095637,0.242881268
0.5,1.111125,-0.037566992,0.24631008
0.5,1.11125,-0.040310123,0.248633136
0.5,1.111375,-0.042486443,0.250914847
0.5,1.1115,-0.043783318,0.253137665
0.5,1.11175,-0.043196585,0.258475102
0.5,1.111875,-0.041293758,0.261177625
0.5,1.112,-0.039008296,0.263821579
0.5,1.11225,-0.034785489,0.268474168
0.5,1.112375,-0.033116637,0.268876149
0.5,1.1125,-0.031570108,0.268598366
0.5,1.112625,-0.030381238,0.268179297
0.5,1.112875,-0.029372569,0.265764253
0.5,1.113,-0.029494555,0.264575322
0.5,1.113125,-0.029751915,0.263703471
0.5,1.113375,-0.031446341,0.261604169
0.5,1.1135,-0.032187073,0.260796044
0.5,1.113625,-0.032739366,0.260952192
0.5,1.11375,-0.033051886,0.261907962
0.5,1.114,-0.033182807,0.263781421
0.5,1.114125,-0.032820842,0.26512096
0.5,1.11425,-0.032424049,0.26626681
0.5,1.114375,-0.031731603,0.267252201
0.5,1.114625,-0.029342281,0.26618569
0.5,1.11475,-0.027722255,0.26485801
0.5,1.114875,-0.026377095,0.263217214
0.5,1.115125,-0.025367287,0.257298137
0.5,1.11525,-0.007440469,0.245003056
0.5,1.115375,-0.007424198,0.23487759
0.5,1.1155,-0.019584125,0.229903026
0.5,1.11575,-0.031082256,0.237551793
0.5,1.115875,-0.031781795,0.239383114
0.5,1.116,-0.031414894,0.240036851
0.5,1.116125,-0.030481469,0.240989531
0.5,1.116375,-0.029301315,0.242185978
0.5,1.1165,-0.029322152,0.242672383
0.5,1.116625,-0.029395631,0.242529014
0.5,1.116875,-0.03002717,0.241276927
0.5,1.117,-0.030379088,0.241145057
0.5,1.117125,-0.030562676,0.241225825
0.5,1.11725,-0.030773658,0.241022954
0.5,1.1175,-0.031681769,0.241070405
0.5,1.117625,-0.032282349,0.241935535
0.5,1.11775,-0.033350244,0.242545411
0.5,1.117875,-0.034169889,0.24268964
0.5,1.118125,-0.034432316,0.24346256
0.5,1.11825,-0.034162012,0.243949558
0.5,1.118375,-0.03462162,0.245190216
0.5,1.118625,-0.031369804,0.243539809
0.5,1.11875,-0.029110449,0.241922768
0.5,1.118875,-0.027501248,0.241758376
0.5,1.119,-0.02547353,0.240784303
0.5,1.11925,-0.022750456,0.237721653
0.5,1.119375,-0.022311922,0.234587229
0.5,1.1195,-0.022769189,0.231674237
0.5,1.119625,-0.02353435,0.23002611
0.5,1.119875,-0.02513189,0.228324869
0.5,1.12,-0.025627697,0.226918309
0.5,1.120125,-0.026200422,0.227074215
0.5,1.120375,-0.026566342,0.228232989
0.5,1.1205,-0.026305544,0.22856629
0.5,1.120625,-0.025898327,0.228445689
0.5,1.12075,-0.025375398,0.22809837
0.5,1.121,-0.024131861,0.227218523
0.5,1.121125,-0.023461169,0.226664819
0.5,1.12125,-0.022942614,0.226322866
0.5,1.121375,-0.023001294,0.226021644
0.5,1.121625,-0.024619114,0.226004208
0.5,1.12175,-0.025897807,0.226360245
0.5,1.121875,-0.027505919,0.22724483
0.5,1.122125,-0.031319704,0.230425304
0.5,1.12225,-0.03339638,0.231708298
0.5,1.122375,-0.035127511,0.233014593
0.5,1.1225,-0.03657484,0.234502519
0.5,1.12275,-0.03881194,0.238217607
0.5,1.122875,-0.039212481,0.239966652
0.5,1.123,-0.038730838,0.241333744
0.5,1.123125,-0.037381707,0.242997659
0.5,1.123375,-0.033845025,0.246037122
0.5,1.1235,-0.032194822,0.246289033
0.5,1.123625,-0.030631233,0.247277206
0.5,1.123875,-0.027820445,0.253364256
0.5,1.124,-0.027104648,0.253498031
0.5,1.124125,-0.026626363,0.252338613
0.5,1.12425,-0.02626283,0.251368495
0.5,1.1245,-0.026548255,0.248561006
0.5,1.124625,-0.026988071,0.24783129
0.5,1.12475,-0.027314162,0.247808317
0.5,1.124875,-0.02713242,0.248387005
0.5,1.125125,-0.025360592,0.249317347
0.5,1.12525,-0.023792781,0.247646835
0.5,1.125375,-0.022404115,0.242943484
0.5,1.125625,-0.021785701,0.236086378
0.5,1.12575,-0.023365794,0.234339247
0.5,1.125875,-0.02500662,0.234133877
0.5,1.126,-0.025616371,0.233749977
0.5,1.12625,-0.02407144,0.231039608
0.5,1.126375,-0.023299043,0.228435623
0.5,1.1265,-0.022669851,0.227491215
0.5,1.12675,-0.022355986,0.229728358
0.5,1.126875,-0.022785178,0.229000923
0.5,1.127,-0.023331443,0.22644419
0.5,1.127125,-0.023648277,0.22383181
0.5,1.127375,-0.023147824,0.225043565
0.5,1.1275,-0.022732127,0.225762214
0.5,1.127625,-0.022350176,0.225390083
0.5,1.12775,-0.022017516,0.224646227
0.5,1.128,-0.021788291,0.223767054
0.5,1.128125,-0.022247829,0.223708765
0.5,1.12825,-0.023115726,0.223985171
0.5,1.1285,-0.02568185,0.225025119
0.5,1.128625,-0.027386133,0.225587789
0.5,1.12875,-0.029185275,0.225991875
0.5,1.128875,-0.031064697,0.226566484
0.5,1.129125,-0.034910733,0.229080073
0.5,1.12925,-0.036459324,0.231049864
0.5,1.129375,-0.037140873,0.233137824
0.5,1.1295,-0.037162229,0.235410297
0.5,1.12975,-0.035474987,0.24020294
0.5,1.129875,-0.0341088,0.241624008
0.5,1.13,-0.032790006,0.240811716
0.5,1.13025,-0.030319822,0.218193606
0.5,1.130375,-0.02977929,0.220562069
0.5,1.1305,-0.029057995,0.232096811
0.5,1.130625,-0.028651051,0.236803191
0.5,1.130875,-0.028509532,0.233776385
0.5,1.131,-0.028472036,0.233004828
0.5,1.131125,-0.028311055,0.232991852
0.5,1.13125,-0.027803321,0.232842237
0.5,1.1315,-0.024216735,0.233777456
0.5,1.131625,-0.023599214,0.232584005
0.5,1.13175,-0.02497568,0.228910747
0.5,1.132,-0.02618823,0.223775873
0.5,1.132125,-0.024876204,0.223448917
0.5,1.13225,-0.023250947,0.223860484
0.5,1.132375,-0.0222022,0.223253128
0.5,1.132625,-0.022622752,0.217819531
0.5,1.13275,-0.023140678,0.21696064
0.5,1.132875,-0.023439203,0.217846827
0.5,1.133,-0.023672515,0.217650702
0.5,1.13325,-0.024004522,0.215112761
0.5,1.133375,-0.024051114,0.213819753
0.5,1.1335,-0.02355882,0.213511032
0.5,1.13375,-0.021669455,0.213151114
0.5,1.133875,-0.021218296,0.212524019
0.5,1.134,-0.022068508,0.218188298
0.5,1.134125,-0.023016951,0.218173022
0.5,1.134375,-0.025594737,0.21529058
0.5,1.1345,-0.026803612,0.216569546
0.5,1.134625,-0.02847761,0.216524038
0.5,1.13475,-0.030249012,0.216799302
0.5,1.135,-0.033593088,0.219476416
0.5,1.135125,-0.03525068,0.221107086
0.5,1.13525,-0.036858069,0.223109249
0.5,1.1355,-0.038281881,0.227077041
0.5,1.135625,-0.03717045,0.229379017
0.5,1.13575,-0.035705903,0.231447524
0.5,1.135875,-0.034168601,0.232914948
0.5,1.136125,-0.031667582,0.233943695
0.5,1.13625,-0.030567038,0.235748065
0.5,1.136375,-0.029334793,0.236056104
0.5,1.1365,-0.028314796,0.235524027
0.5,1.13675,-0.027039037,0.234279593
0.5,1.136875,-0.026801165,0.233130387
0.5,1.137,-0.026819805,0.231492587
0.5,1.13725,-0.027791242,0.227439214
0.5,1.137375,-0.028604054,0.225438121
0.5,1.1375,-0.029075791,0.224775271
0.5,1.137625,-0.0291645,0.224751674
0.5,1.137875,-0.028527749,0.22487629
0.5,1.138,-0.028271087,0.224473678
0.5,1.138125,-0.028463231,0.223718139
0.5,1.13825,-0.028854124,0.223178714
0.5,1.1385,-0.028913335,0.224172552
0.5,1.138625,-0.02879633,0.224259017
0.5,1.13875,-0.028930277,0.223843239
0.5,1.139,-0.028547737,0.225267957
0.5,1.139125,-0.028286993,0.224926648
0.5,1.13925,-0.02786592,0.223575153
0.5,1.139375,-0.027223362,0.222188863
0.5,1.139625,-0.026266359,0.220711126
0.5,1.13975,-0.026414875,0.220081608
0.5,1.139875,-0.027454443,0.219894189
0.5,1.14,-0.029419147,0.218631366
0.5,1.14025,-0.033054679,0.219852624
0.5,1.140375,-0.035475065,0.225305052
0.5,1.1405,-0.036384451,0.22666287
0.5,1.14075,-0.036171985,0.228070211
0.5,1.140875,-0.034855783,0.229520247
0.5,1.141,-0.033410635,0.230776828
0.5,1.141125,-0.032263957,0.232101718
0.5,1.141375,-0.030795071,0.234971798
0.5,1.1415,-0.03038287,0.238460657
0.5,1.141625,-0.029876758,0.239114427
0.5,1.141875,-0.028435922,0.23799647
0.5,1.142,-0.02783227,0.238144464
0.5,1.142125,-0.027385052,0.23773616
0.5,1.14225,-0.027170247,0.236498729
0.5,1.1425,-0.026237926,0.235303461
0.5,1.142625,-0.025699917,0.23523899
0.5,1.14275,-0.025191664,0.233789966
0.5,1.142875,-0.024253443,0.23201697
0.5,1.143125,-0.021090371,0.228039963
0.5,1.14325,-0.02020004,0.223846434
0.5,1.143375,-0.020575897,0.220040886
0.5,1.143625,-0.022969926,0.217037979
0.5,1.14375,-0.023468595,0.217038541
0.5,1.143875,-0.023269654,0.21742259
0.5,1.144,-0.022927645,0.216153759
0.5,1.14425,-0.022381218,0.214266117
0.5,1.144375,-0.021614038,0.215319655
0.5,1.1445,-0.021234522,0.215777315
0.5,1.144625,-0.021465378,0.21436038
0.5,1.144875,-0.021934138,0.210717259
0.5,1.145,-0.021814774,0.210701101
0.5,1.145125,-0.021551716,0.211016058
0.5,1.145375,-0.021399467,0.211546437
0.5,1.1455,-0.021567661,0.211718044
0.5,1.145625,-0.021898196,0.212055599
0.5,1.14575,-0.022170755,0.212315394
0.5,1.146,-0.023012464,0.212102544
0.5,1.146125,-0.023667559,0.212374921
0.5,1.14625,-0.024410416,0.212603414
0.5,1.146375,-0.025257748,0.212913494
0.5,1.146625,-0.02788325,0.215986703
0.5,1.14675,-0.028896665,0.213833807
0.5,1.146875,-0.029592106,0.212496642
0.5,1.147125,-0.031531739,0.214655187
0.5,1.14725,-0.032904683,0.216489695
0.5,1.147375,-0.03439968,0.218159411
0.5,1.1475,-0.035685499,0.219795705
0.5,1.14775,-0.03590569,0.22374808
0.5,1.147875,-0.034885175,0.226089185
0.5,1.148,-0.03354955,0.227674875
0.5,1.148125,-0.031988495,0.228103504
0.5,1.148375,-0.028634063,0.228244201
0.5,1.1485,-0.027315612,0.229642829
0.5,1.148625,-0.026368499,0.229287709
0.5,1.148875,-0.025751278,0.22531704
0.5,1.149,-0.026124793,0.222892679
0.5,1.149125,-0.02610732,0.220865422
0.5,1.14925,-0.026082943,0.219204562
0.5,1.1495,-0.027484427,0.219036604
0.5,1.149625,-0.028114364,0.222146262
0.5,1.14975,-0.029321109,0.22491849
0.5,1.149875,-0.030458642,0.225578179
0.5,1.150125,-0.029029172,0.223829015
0.5,1.15025,-0.027357803,0.224311794
0.5,1.150375,-0.026313865,0.22576302
0.5,1.150625,-0.02474338,0.226322499
0.5,1.15075,-0.024793772,0.22598513
0.5,1.150875,-0.025121449,0.225358957
0.5,1.151,-0.0255593,0.22368036
0.5,1.15125,-0.027689371,0.219777527
0.5,1.151375,-0.029271152,0.219388275
0.5,1.1515,-0.029963881,0.219997988
0.5,1.151625,-0.029890786,0.221413751
0.5,1.151875,-0.028706252,0.226247436
0.5,1.152,-0.028161138,0.228335996
0.5,1.152125,-0.028018257,0.228716548
0.5,1.152375,-0.026397663,0.226367969
0.5,1.1525,-0.024781014,0.226950569
0.5,1.152625,-0.023153858,0.22837397
0.5,1.15275,-0.022051202,0.226550064
0.5,1.153,-0.021625225,0.215535537
0.5,1.153125,-0.022422529,0.211328797
0.5,1.15325,-0.022988347,0.210946777
0.5,1.153375,-0.023288859,0.211202122
0.5,1.153625,-0.02332241,0.208590899
0.5,1.15375,-0.023117468,0.209777956
0.5,1.153875,-0.022914719,0.210386675
0.5,1.154125,-0.022572973,0.210637513
0.5,1.15425,-0.022726513,0.209840827
0.5,1.154375,-0.022751835,0.208848142
0.5,1.1545,-0.022489048,0.208313009
0.5,1.15475,-0.02150521,0.207958379
0.5,1.154875,-0.021034417,0.207895174
0.5,1.155,-0.02077065,0.207501263
0.5,1.15525,-0.021424694,0.207107973
0.5,1.155375,-0.022445581,0.207210628
0.5,1.1555,-0.023830807,0.207575793
0.5,1.155625,-0.025382591,0.208377953
0.5,1.155875,-0.028603691,0.210558855
0.5,1.156,-0.030285122,0.211673321
0.5,1.156125,-0.031954168,0.212912251
0.5,1.15625,-0.033550947,0.214147403
0.5,1.1565,-0.036252429,0.21688371
0.5,1.156625,-0.036989271,0.217866726
